epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771524436
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771524462
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771524487
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771524509
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771524530
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771524554
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771524576
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771524597
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771524616
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771524635
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771524654
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771524674
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771524694
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771524713
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771524732
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771524751
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771524771
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771524790
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771524906
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771524929
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771524950
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771524972
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771524995
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771525021
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771525046
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771525078
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771525106
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771525130
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771525149
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771525170
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771525204
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771525230
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771525258
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771525285
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771525312
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771525337
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771525364
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771525389
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771525413
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771525433
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771525451
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771525470
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771525490
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771525514
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771525537
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771525565
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771525593
